"coef","t","n","value"
"b",46,"nde",1783.08555178958
"b",46,"nld",8411.70518198938
"b",46,"noan",4386.58303224178
"b",46,"noap",3717.46373553367
"b",46,"nor",4700.49263933474
"b",46,"oeu",4055.7817198165
"b",46,"osea",2918.93520917065
"b",46,"pol",1686.33352262126
"b",46,"prt",9310.93276854518
"b",46,"rcam",5301.10645648473
"b",46,"rcz",3123.26407746884
"b",46,"rfa",7691.12098383152
"b",46,"ris",1284.59643645293
"b",46,"rjan57",3396.03145488483
"b",46,"rom",8936.61771172307
"b",46,"rsaf",4404.75337883699
"b",46,"rsam",2835.70951155697
"b",46,"rsas",3667.48055065396
"b",46,"rsl",9635.07353082936
"b",46,"rus",2591.15185309188
"b",46,"slo",13155.5222222554
"b",46,"sui",8260.26224108735
"b",46,"swe",7350.32460434705
"b",46,"tha",3532.63825109435
"b",46,"tur",3478.79834911377
"b",46,"ukr",2104.07270657334
"b",46,"usa",3163.71654025838
"b",46,"vnm",1675.7571961741
"b",46,"zaf",3420.23196486706
"b",47,"arg",2895.53498420948
"b",47,"aus",3673.32233108811
"b",47,"aut",5003.92121166896
"b",47,"bel",7312.880584184
"b",47,"bgr",6644.4286929055
"b",47,"blt",7049.14844808181
"b",47,"bra",308.268180937094
"b",47,"can",1661.2236581903
"b",47,"chl",3796.09407170932
"b",47,"chn",2129.73106779547
"b",47,"cor",4084.77595187148
"b",47,"cro",13717.1088652447
"b",47,"dnk",4490.15779398366
"b",47,"egy",5838.57534656868
"b",47,"esp",9038.12046680793
"b",47,"fin",5088.38189578684
"b",47,"fra",1924.99875993735
"b",47,"gbr",2602.99896711378
"b",47,"golf57",4424.38242626521
"b",47,"grc",6523.82419253399
"b",47,"hun",7416.15304726845
"b",47,"idn",1990.32712767754
"b",47,"irl",5399.48716413434
"b",47,"ita",11383.4545557602
"b",47,"jpn",11283.6491127584
"b",47,"meme",10059.0646816598
"b",47,"mex",8520.39659242988
"b",47,"mys",4516.950045567
"b",47,"nde",1783.08555178958
"b",47,"nld",8411.70518198938
"b",47,"noan",4386.58303224178
"b",47,"noap",3717.46373553367
"b",47,"nor",4700.49263933474
"b",47,"oeu",4055.7817198165
"b",47,"osea",2918.93520917065
"b",47,"pol",1686.33352262126
"b",47,"prt",9310.93276854518
"b",47,"rcam",5301.10645648473
"b",47,"rcz",3123.26407746884
"b",47,"rfa",7691.12098383152
"b",47,"ris",1284.59643645293
"b",47,"rjan57",3396.03145488483
"b",47,"rom",8936.61771172307
"b",47,"rsaf",4404.75337883699
"b",47,"rsam",2835.70951155697
"b",47,"rsas",3667.48055065396
"b",47,"rsl",9635.07353082936
"b",47,"rus",2591.15185309188
"b",47,"slo",13155.5222222554
"b",47,"sui",8260.26224108735
"b",47,"swe",7350.32460434705
"b",47,"tha",3532.63825109435
"b",47,"tur",3478.79834911377
"b",47,"ukr",2104.07270657334
"b",47,"usa",3163.71654025838
"b",47,"vnm",1675.7571961741
"b",47,"zaf",3420.23196486706
"b",48,"arg",2895.53498420948
"b",48,"aus",3673.32233108811
"b",48,"aut",5003.92121166896
"b",48,"bel",7312.880584184
"b",48,"bgr",6644.4286929055
"b",48,"blt",7049.14844808181
"b",48,"bra",308.268180937094
"b",48,"can",1661.2236581903
"b",48,"chl",3796.09407170932
"b",48,"chn",2129.73106779547
"b",48,"cor",4084.77595187148
"b",48,"cro",13717.1088652447
"b",48,"dnk",4490.15779398366
"b",48,"egy",5838.57534656868
"b",48,"esp",9038.12046680793
"b",48,"fin",5088.38189578684
"b",48,"fra",1924.99875993735
"b",48,"gbr",2602.99896711378
"b",48,"golf57",4424.38242626521
"b",48,"grc",6523.82419253399
"b",48,"hun",7416.15304726845
"b",48,"idn",1990.32712767754
"b",48,"irl",5399.48716413434
"b",48,"ita",11383.4545557602
"b",48,"jpn",11283.6491127584
"b",48,"meme",10059.0646816598
"b",48,"mex",8520.39659242988
"b",48,"mys",4516.950045567
"b",48,"nde",1783.08555178958
"b",48,"nld",8411.70518198938
"b",48,"noan",4386.58303224178
"b",48,"noap",3717.46373553367
"b",48,"nor",4700.49263933474
"b",48,"oeu",4055.7817198165
"b",48,"osea",2918.93520917065
"b",48,"pol",1686.33352262126
"b",48,"prt",9310.93276854518
"b",48,"rcam",5301.10645648473
"b",48,"rcz",3123.26407746884
"b",48,"rfa",7691.12098383152
"b",48,"ris",1284.59643645293
"b",48,"rjan57",3396.03145488483
"b",48,"rom",8936.61771172307
"b",48,"rsaf",4404.75337883699
"b",48,"rsam",2835.70951155697
"b",48,"rsas",3667.48055065396
"b",48,"rsl",9635.07353082936
"b",48,"rus",2591.15185309188
"b",48,"slo",13155.5222222554
"b",48,"sui",8260.26224108735
"b",48,"swe",7350.32460434705
"b",48,"tha",3532.63825109435
"b",48,"tur",3478.79834911377
"b",48,"ukr",2104.07270657334
"b",48,"usa",3163.71654025838
"b",48,"vnm",1675.7571961741
"b",48,"zaf",3420.23196486706
"b",49,"arg",2895.53498420948
"b",49,"aus",3673.32233108811
"b",49,"aut",5003.92121166896
"b",49,"bel",7312.880584184
"b",49,"bgr",6644.4286929055
"b",49,"blt",7049.14844808181
"b",49,"bra",308.268180937094
"b",49,"can",1661.2236581903
"b",49,"chl",3796.09407170932
"b",49,"chn",2129.73106779547
"b",49,"cor",4084.77595187148
"b",49,"cro",13717.1088652447
"b",49,"dnk",4490.15779398366
"b",49,"egy",5838.57534656868
"b",49,"esp",9038.12046680793
"b",49,"fin",5088.38189578684
"b",49,"fra",1924.99875993735
"b",49,"gbr",2602.99896711378
"b",49,"golf57",4424.38242626521
"b",49,"grc",6523.82419253399
"b",49,"hun",7416.15304726845
"b",49,"idn",1990.32712767754
"b",49,"irl",5399.48716413434
"b",49,"ita",11383.4545557602
"b",49,"jpn",11283.6491127584
"b",49,"meme",10059.0646816598
"b",49,"mex",8520.39659242988
"b",49,"mys",4516.950045567
"b",49,"nde",1783.08555178958
"b",49,"nld",8411.70518198938
"b",49,"noan",4386.58303224178
"b",49,"noap",3717.46373553367
"b",49,"nor",4700.49263933474
"b",49,"oeu",4055.7817198165
"b",49,"osea",2918.93520917065
"b",49,"pol",1686.33352262126
"b",49,"prt",9310.93276854518
"b",49,"rcam",5301.10645648473
"b",49,"rcz",3123.26407746884
"b",49,"rfa",7691.12098383152
"b",49,"ris",1284.59643645293
"b",49,"rjan57",3396.03145488483
"b",49,"rom",8936.61771172307
"b",49,"rsaf",4404.75337883699
"b",49,"rsam",2835.70951155697
"b",49,"rsas",3667.48055065396
"b",49,"rsl",9635.07353082936
"b",49,"rus",2591.15185309188
"b",49,"slo",13155.5222222554
"b",49,"sui",8260.26224108735
"b",49,"swe",7350.32460434705
"b",49,"tha",3532.63825109435
"b",49,"tur",3478.79834911377
"b",49,"ukr",2104.07270657334
"b",49,"usa",3163.71654025838
"b",49,"vnm",1675.7571961741
"b",49,"zaf",3420.23196486706
"b",50,"arg",2895.53498420948
"b",50,"aus",3673.32233108811
"b",50,"aut",5003.92121166896
"b",50,"bel",7312.880584184
"b",50,"bgr",6644.4286929055
"b",50,"blt",7049.14844808181
"b",50,"bra",308.268180937094
"b",50,"can",1661.2236581903
"b",50,"chl",3796.09407170932
"b",50,"chn",2129.73106779547
"b",50,"cor",4084.77595187148
"b",50,"cro",13717.1088652447
"b",50,"dnk",4490.15779398366
"b",50,"egy",5838.57534656868
"b",50,"esp",9038.12046680793
"b",50,"fin",5088.38189578684
"b",50,"fra",1924.99875993735
"b",50,"gbr",2602.99896711378
"b",50,"golf57",4424.38242626521
"b",50,"grc",6523.82419253399
"b",50,"hun",7416.15304726845
"b",50,"idn",1990.32712767754
"b",50,"irl",5399.48716413434
"b",50,"ita",11383.4545557602
"b",50,"jpn",11283.6491127584
"b",50,"meme",10059.0646816598
"b",50,"mex",8520.39659242988
"b",50,"mys",4516.950045567
"b",50,"nde",1783.08555178958
"b",50,"nld",8411.70518198938
"b",50,"noan",4386.58303224178
"b",50,"noap",3717.46373553367
"b",50,"nor",4700.49263933474
"b",50,"oeu",4055.7817198165
"b",50,"osea",2918.93520917065
"b",50,"pol",1686.33352262126
"b",50,"prt",9310.93276854518
"b",50,"rcam",5301.10645648473
"b",50,"rcz",3123.26407746884
"b",50,"rfa",7691.12098383152
"b",50,"ris",1284.59643645293
"b",50,"rjan57",3396.03145488483
"b",50,"rom",8936.61771172307
"b",50,"rsaf",4404.75337883699
"b",50,"rsam",2835.70951155697
"b",50,"rsas",3667.48055065396
"b",50,"rsl",9635.07353082936
"b",50,"rus",2591.15185309188
"b",50,"slo",13155.5222222554
"b",50,"sui",8260.26224108735
"b",50,"swe",7350.32460434705
"b",50,"tha",3532.63825109435
"b",50,"tur",3478.79834911377
"b",50,"ukr",2104.07270657334
"b",50,"usa",3163.71654025838
"b",50,"vnm",1675.7571961741
"b",50,"zaf",3420.23196486706
"b",51,"arg",2895.53498420948
"b",51,"aus",3673.32233108811
"b",51,"aut",5003.92121166896
"b",51,"bel",7312.880584184
"b",51,"bgr",6644.4286929055
"b",51,"blt",7049.14844808181
"b",51,"bra",308.268180937094
"b",51,"can",1661.2236581903
"b",51,"chl",3796.09407170932
"b",51,"chn",2129.73106779547
"b",51,"cor",4084.77595187148
"b",51,"cro",13717.1088652447
"b",51,"dnk",4490.15779398366
"b",51,"egy",5838.57534656868
"b",51,"esp",9038.12046680793
"b",51,"fin",5088.38189578684
"b",51,"fra",1924.99875993735
"b",51,"gbr",2602.99896711378
"b",51,"golf57",4424.38242626521
"b",51,"grc",6523.82419253399
"b",51,"hun",7416.15304726845
"b",51,"idn",1990.32712767754
"b",51,"irl",5399.48716413434
"b",51,"ita",11383.4545557602
"b",51,"jpn",11283.6491127584
"b",51,"meme",10059.0646816598
"b",51,"mex",8520.39659242988
"b",51,"mys",4516.950045567
"b",51,"nde",1783.08555178958
"b",51,"nld",8411.70518198938
"b",51,"noan",4386.58303224178
"b",51,"noap",3717.46373553367
"b",51,"nor",4700.49263933474
"b",51,"oeu",4055.7817198165
"b",51,"osea",2918.93520917065
"b",51,"pol",1686.33352262126
"b",51,"prt",9310.93276854518
"b",51,"rcam",5301.10645648473
"b",51,"rcz",3123.26407746884
"b",51,"rfa",7691.12098383152
"b",51,"ris",1284.59643645293
"b",51,"rjan57",3396.03145488483
"b",51,"rom",8936.61771172307
"b",51,"rsaf",4404.75337883699
"b",51,"rsam",2835.70951155697
"b",51,"rsas",3667.48055065396
"b",51,"rsl",9635.07353082936
"b",51,"rus",2591.15185309188
"b",51,"slo",13155.5222222554
"b",51,"sui",8260.26224108735
"b",51,"swe",7350.32460434705
"b",51,"tha",3532.63825109435
"b",51,"tur",3478.79834911377
"b",51,"ukr",2104.07270657334
"b",51,"usa",3163.71654025838
"b",51,"vnm",1675.7571961741
"b",51,"zaf",3420.23196486706
"b",52,"arg",2895.53498420948
"b",52,"aus",3673.32233108811
"b",52,"aut",5003.92121166896
"b",52,"bel",7312.880584184
"b",52,"bgr",6644.4286929055
"b",52,"blt",7049.14844808181
"b",52,"bra",308.268180937094
"b",52,"can",1661.2236581903
"b",52,"chl",3796.09407170932
"b",52,"chn",2129.73106779547
"b",52,"cor",4084.77595187148
"b",52,"cro",13717.1088652447
"b",52,"dnk",4490.15779398366
"b",52,"egy",5838.57534656868
"b",52,"esp",9038.12046680793
"b",52,"fin",5088.38189578684
"b",52,"fra",1924.99875993735
"b",52,"gbr",2602.99896711378
"b",52,"golf57",4424.38242626521
"b",52,"grc",6523.82419253399
"b",52,"hun",7416.15304726845
"b",52,"idn",1990.32712767754
"b",52,"irl",5399.48716413434
"b",52,"ita",11383.4545557602
"b",52,"jpn",11283.6491127584
"b",52,"meme",10059.0646816598
"b",52,"mex",8520.39659242988
"b",52,"mys",4516.950045567
"b",52,"nde",1783.08555178958
"b",52,"nld",8411.70518198938
"b",52,"noan",4386.58303224178
"b",52,"noap",3717.46373553367
"b",52,"nor",4700.49263933474
"b",52,"oeu",4055.7817198165
"b",52,"osea",2918.93520917065
"b",52,"pol",1686.33352262126
"b",52,"prt",9310.93276854518
"b",52,"rcam",5301.10645648473
"b",52,"rcz",3123.26407746884
"b",52,"rfa",7691.12098383152
"b",52,"ris",1284.59643645293
"b",52,"rjan57",3396.03145488483
"b",52,"rom",8936.61771172307
"b",52,"rsaf",4404.75337883699
"b",52,"rsam",2835.70951155697
"b",52,"rsas",3667.48055065396
"b",52,"rsl",9635.07353082936
"b",52,"rus",2591.15185309188
"b",52,"slo",13155.5222222554
"b",52,"sui",8260.26224108735
"b",52,"swe",7350.32460434705
"b",52,"tha",3532.63825109435
"b",52,"tur",3478.79834911377
"b",52,"ukr",2104.07270657334
"b",52,"usa",3163.71654025838
"b",52,"vnm",1675.7571961741
"b",52,"zaf",3420.23196486706
"b",53,"arg",2895.53498420948
"b",53,"aus",3673.32233108811
"b",53,"aut",5003.92121166896
"b",53,"bel",7312.880584184
"b",53,"bgr",6644.4286929055
"b",53,"blt",7049.14844808181
"b",53,"bra",308.268180937094
"b",53,"can",1661.2236581903
"b",53,"chl",3796.09407170932
"b",53,"chn",2129.73106779547
"b",53,"cor",4084.77595187148
"b",53,"cro",13717.1088652447
"b",53,"dnk",4490.15779398366
"b",53,"egy",5838.57534656868
"b",53,"esp",9038.12046680793
"b",53,"fin",5088.38189578684
"b",53,"fra",1924.99875993735
"b",53,"gbr",2602.99896711378
"b",53,"golf57",4424.38242626521
"b",53,"grc",6523.82419253399
"b",53,"hun",7416.15304726845
"b",53,"idn",1990.32712767754
"b",53,"irl",5399.48716413434
"b",53,"ita",11383.4545557602
"b",53,"jpn",11283.6491127584
"b",53,"meme",10059.0646816598
"b",53,"mex",8520.39659242988
"b",53,"mys",4516.950045567
"b",53,"nde",1783.08555178958
"b",53,"nld",8411.70518198938
"b",53,"noan",4386.58303224178
"b",53,"noap",3717.46373553367
"b",53,"nor",4700.49263933474
"b",53,"oeu",4055.7817198165
"b",53,"osea",2918.93520917065
"b",53,"pol",1686.33352262126
"b",53,"prt",9310.93276854518
"b",53,"rcam",5301.10645648473
"b",53,"rcz",3123.26407746884
"b",53,"rfa",7691.12098383152
"b",53,"ris",1284.59643645293
"b",53,"rjan57",3396.03145488483
"b",53,"rom",8936.61771172307
"b",53,"rsaf",4404.75337883699
"b",53,"rsam",2835.70951155697
"b",53,"rsas",3667.48055065396
"b",53,"rsl",9635.07353082936
"b",53,"rus",2591.15185309188
"b",53,"slo",13155.5222222554
"b",53,"sui",8260.26224108735
"b",53,"swe",7350.32460434705
"b",53,"tha",3532.63825109435
"b",53,"tur",3478.79834911377
"b",53,"ukr",2104.07270657334
"b",53,"usa",3163.71654025838
"b",53,"vnm",1675.7571961741
"b",53,"zaf",3420.23196486706
"b",54,"arg",2895.53498420948
"b",54,"aus",3673.32233108811
"b",54,"aut",5003.92121166896
"b",54,"bel",7312.880584184
"b",54,"bgr",6644.4286929055
"b",54,"blt",7049.14844808181
"b",54,"bra",308.268180937094
"b",54,"can",1661.2236581903
"b",54,"chl",3796.09407170932
"b",54,"chn",2129.73106779547
"b",54,"cor",4084.77595187148
"b",54,"cro",13717.1088652447
"b",54,"dnk",4490.15779398366
"b",54,"egy",5838.57534656868
"b",54,"esp",9038.12046680793
"b",54,"fin",5088.38189578684
"b",54,"fra",1924.99875993735
"b",54,"gbr",2602.99896711378
"b",54,"golf57",4424.38242626521
"b",54,"grc",6523.82419253399
"b",54,"hun",7416.15304726845
"b",54,"idn",1990.32712767754
"b",54,"irl",5399.48716413434
"b",54,"ita",11383.4545557602
"b",54,"jpn",11283.6491127584
"b",54,"meme",10059.0646816598
"b",54,"mex",8520.39659242988
"b",54,"mys",4516.950045567
"b",54,"nde",1783.08555178958
"b",54,"nld",8411.70518198938
"b",54,"noan",4386.58303224178
"b",54,"noap",3717.46373553367
"b",54,"nor",4700.49263933474
"b",54,"oeu",4055.7817198165
"b",54,"osea",2918.93520917065
"b",54,"pol",1686.33352262126
"b",54,"prt",9310.93276854518
"b",54,"rcam",5301.10645648473
"b",54,"rcz",3123.26407746884
"b",54,"rfa",7691.12098383152
"b",54,"ris",1284.59643645293
"b",54,"rjan57",3396.03145488483
"b",54,"rom",8936.61771172307
"b",54,"rsaf",4404.75337883699
"b",54,"rsam",2835.70951155697
"b",54,"rsas",3667.48055065396
"b",54,"rsl",9635.07353082936
"b",54,"rus",2591.15185309188
"b",54,"slo",13155.5222222554
"b",54,"sui",8260.26224108735
"b",54,"swe",7350.32460434705
"b",54,"tha",3532.63825109435
"b",54,"tur",3478.79834911377
"b",54,"ukr",2104.07270657334
"b",54,"usa",3163.71654025838
"b",54,"vnm",1675.7571961741
"b",54,"zaf",3420.23196486706
"b",55,"arg",2895.53498420948
"b",55,"aus",3673.32233108811
"b",55,"aut",5003.92121166896
"b",55,"bel",7312.880584184
"b",55,"bgr",6644.4286929055
"b",55,"blt",7049.14844808181
"b",55,"bra",308.268180937094
"b",55,"can",1661.2236581903
"b",55,"chl",3796.09407170932
"b",55,"chn",2129.73106779547
"b",55,"cor",4084.77595187148
"b",55,"cro",13717.1088652447
"b",55,"dnk",4490.15779398366
"b",55,"egy",5838.57534656868
"b",55,"esp",9038.12046680793
"b",55,"fin",5088.38189578684
"b",55,"fra",1924.99875993735
"b",55,"gbr",2602.99896711378
"b",55,"golf57",4424.38242626521
"b",55,"grc",6523.82419253399
"b",55,"hun",7416.15304726845
"b",55,"idn",1990.32712767754
"b",55,"irl",5399.48716413434
"b",55,"ita",11383.4545557602
"b",55,"jpn",11283.6491127584
"b",55,"meme",10059.0646816598
"b",55,"mex",8520.39659242988
"b",55,"mys",4516.950045567
"b",55,"nde",1783.08555178958
"b",55,"nld",8411.70518198938
"b",55,"noan",4386.58303224178
"b",55,"noap",3717.46373553367
"b",55,"nor",4700.49263933474
"b",55,"oeu",4055.7817198165
"b",55,"osea",2918.93520917065
"b",55,"pol",1686.33352262126
"b",55,"prt",9310.93276854518
"b",55,"rcam",5301.10645648473
"b",55,"rcz",3123.26407746884
"b",55,"rfa",7691.12098383152
"b",55,"ris",1284.59643645293
"b",55,"rjan57",3396.03145488483
"b",55,"rom",8936.61771172307
"b",55,"rsaf",4404.75337883699
"b",55,"rsam",2835.70951155697
"b",55,"rsas",3667.48055065396
"b",55,"rsl",9635.07353082936
"b",55,"rus",2591.15185309188
"b",55,"slo",13155.5222222554
"b",55,"sui",8260.26224108735
"b",55,"swe",7350.32460434705
"b",55,"tha",3532.63825109435
"b",55,"tur",3478.79834911377
"b",55,"ukr",2104.07270657334
"b",55,"usa",3163.71654025838
"b",55,"vnm",1675.7571961741
"b",55,"zaf",3420.23196486706
"b",56,"arg",2895.53498420948
"b",56,"aus",3673.32233108811
"b",56,"aut",5003.92121166896
"b",56,"bel",7312.880584184
"b",56,"bgr",6644.4286929055
"b",56,"blt",7049.14844808181
"b",56,"bra",308.268180937094
"b",56,"can",1661.2236581903
"b",56,"chl",3796.09407170932
"b",56,"chn",2129.73106779547
"b",56,"cor",4084.77595187148
"b",56,"cro",13717.1088652447
"b",56,"dnk",4490.15779398366
"b",56,"egy",5838.57534656868
"b",56,"esp",9038.12046680793
"b",56,"fin",5088.38189578684
"b",56,"fra",1924.99875993735
"b",56,"gbr",2602.99896711378
"b",56,"golf57",4424.38242626521
"b",56,"grc",6523.82419253399
"b",56,"hun",7416.15304726845
"b",56,"idn",1990.32712767754
"b",56,"irl",5399.48716413434
"b",56,"ita",11383.4545557602
"b",56,"jpn",11283.6491127584
"b",56,"meme",10059.0646816598
"b",56,"mex",8520.39659242988
"b",56,"mys",4516.950045567
"b",56,"nde",1783.08555178958
"b",56,"nld",8411.70518198938
"b",56,"noan",4386.58303224178
"b",56,"noap",3717.46373553367
"b",56,"nor",4700.49263933474
"b",56,"oeu",4055.7817198165
"b",56,"osea",2918.93520917065
"b",56,"pol",1686.33352262126
"b",56,"prt",9310.93276854518
"b",56,"rcam",5301.10645648473
"b",56,"rcz",3123.26407746884
"b",56,"rfa",7691.12098383152
"b",56,"ris",1284.59643645293
"b",56,"rjan57",3396.03145488483
"b",56,"rom",8936.61771172307
"b",56,"rsaf",4404.75337883699
"b",56,"rsam",2835.70951155697
"b",56,"rsas",3667.48055065396
"b",56,"rsl",9635.07353082936
"b",56,"rus",2591.15185309188
"b",56,"slo",13155.5222222554
"b",56,"sui",8260.26224108735
"b",56,"swe",7350.32460434705
"b",56,"tha",3532.63825109435
"b",56,"tur",3478.79834911377
"b",56,"ukr",2104.07270657334
"b",56,"usa",3163.71654025838
"b",56,"vnm",1675.7571961741
"b",56,"zaf",3420.23196486706
"b",57,"arg",2895.53498420948
"b",57,"aus",3673.32233108811
"b",57,"aut",5003.92121166896
"b",57,"bel",7312.880584184
"b",57,"bgr",6644.4286929055
"b",57,"blt",7049.14844808181
"b",57,"bra",308.268180937094
"b",57,"can",1661.2236581903
"b",57,"chl",3796.09407170932
"b",57,"chn",2129.73106779547
"b",57,"cor",4084.77595187148
"b",57,"cro",13717.1088652447
"b",57,"dnk",4490.15779398366
"b",57,"egy",5838.57534656868
"b",57,"esp",9038.12046680793
"b",57,"fin",5088.38189578684
"b",57,"fra",1924.99875993735
"b",57,"gbr",2602.99896711378
"b",57,"golf57",4424.38242626521
"b",57,"grc",6523.82419253399
"b",57,"hun",7416.15304726845
"b",57,"idn",1990.32712767754
"b",57,"irl",5399.48716413434
"b",57,"ita",11383.4545557602
"b",57,"jpn",11283.6491127584
"b",57,"meme",10059.0646816598
"b",57,"mex",8520.39659242988
"b",57,"mys",4516.950045567
"b",57,"nde",1783.08555178958
"b",57,"nld",8411.70518198938
"b",57,"noan",4386.58303224178
"b",57,"noap",3717.46373553367
"b",57,"nor",4700.49263933474
"b",57,"oeu",4055.7817198165
"b",57,"osea",2918.93520917065
"b",57,"pol",1686.33352262126
"b",57,"prt",9310.93276854518
"b",57,"rcam",5301.10645648473
"b",57,"rcz",3123.26407746884
"b",57,"rfa",7691.12098383152
"b",57,"ris",1284.59643645293
"b",57,"rjan57",3396.03145488483
"b",57,"rom",8936.61771172307
"b",57,"rsaf",4404.75337883699
"b",57,"rsam",2835.70951155697
"b",57,"rsas",3667.48055065396
"b",57,"rsl",9635.07353082936
"b",57,"rus",2591.15185309188
"b",57,"slo",13155.5222222554
"b",57,"sui",8260.26224108735
"b",57,"swe",7350.32460434705
"b",57,"tha",3532.63825109435
"b",57,"tur",3478.79834911377
"b",57,"ukr",2104.07270657334
"b",57,"usa",3163.71654025838
"b",57,"vnm",1675.7571961741
"b",57,"zaf",3420.23196486706
"b",58,"arg",2895.53498420948
"b",58,"aus",3673.32233108811
"b",58,"aut",5003.92121166896
"b",58,"bel",7312.880584184
"b",58,"bgr",6644.4286929055
"b",58,"blt",7049.14844808181
"b",58,"bra",308.268180937094
"b",58,"can",1661.2236581903
"b",58,"chl",3796.09407170932
"b",58,"chn",2129.73106779547
"b",58,"cor",4084.77595187148
"b",58,"cro",13717.1088652447
"b",58,"dnk",4490.15779398366
"b",58,"egy",5838.57534656868
"b",58,"esp",9038.12046680793
"b",58,"fin",5088.38189578684
"b",58,"fra",1924.99875993735
"b",58,"gbr",2602.99896711378
"b",58,"golf57",4424.38242626521
"b",58,"grc",6523.82419253399
"b",58,"hun",7416.15304726845
"b",58,"idn",1990.32712767754
"b",58,"irl",5399.48716413434
"b",58,"ita",11383.4545557602
"b",58,"jpn",11283.6491127584
"b",58,"meme",10059.0646816598
"b",58,"mex",8520.39659242988
"b",58,"mys",4516.950045567
"b",58,"nde",1783.08555178958
